subfigure	H	domain	xmin	density
C	Voids	Archaea	1.00714285714286	5.93205248794286e-07
C	Voids	Archaea	1.01428571428571	2.14821873294065e-06
C	Voids	Archaea	1.02142857142857	1.00676678156896e-07
C	Voids	Archaea	1.02857142857143	1.10408891550681e-07
C	Voids	Archaea	1.03571428571429	5.10424881059756e-07
C	Voids	Archaea	1.04285714285714	5.47814964319765e-07
C	Voids	Archaea	1.05	9.12520992545433e-08
C	Voids	Archaea	1.05714285714286	9.53108582704662e-08
C	Voids	Archaea	1.06428571428571	1.26274527511206e-07
C	Voids	Archaea	1.07142857142857	1.04170110790955e-08
C	Voids	Archaea	1.07857142857143	0
C	Voids	Archaea	1.08571428571429	0
C	Voids	Archaea	1.09285714285714	4.4203100174495e-08
C	Voids	Archaea	1.1	0
C	Voids	Archaea	1.10714285714286	1.38633475142004e-07
C	Voids	Archaea	1.11428571428571	0
C	Voids	Archaea	1.12142857142857	0
C	Voids	Archaea	1.12857142857143	3.71278145435961e-07
C	Voids	Archaea	1.13571428571429	0
C	Voids	Archaea	1.14285714285714	0
C	Voids	Archaea	1.15	0
C	Voids	Archaea	1.15714285714286	0
C	Voids	Archaea	1.16428571428571	0
C	Voids	Archaea	1.17142857142857	0
C	Voids	Archaea	1.17857142857143	0
C	Voids	Archaea	1.18571428571429	0
C	Voids	Archaea	1.19285714285714	0
C	Voids	Archaea	1.2	0
C	Voids	Archaea	1.20714285714286	0
C	Voids	Archaea	1.21428571428571	0
C	Voids	Archaea	1.22142857142857	0
C	Voids	Archaea	1.22857142857143	0
C	Voids	Archaea	1.23571428571429	0
C	Voids	Archaea	1.24285714285714	0
C	Voids	Archaea	1.25	0
C	Voids	Archaea	1.25714285714286	0
C	Voids	Archaea	1.26428571428571	0
C	Voids	Archaea	1.27142857142857	0
C	Voids	Archaea	1.27857142857143	0
C	Voids	Archaea	1.28571428571429	0
C	Voids	Archaea	1.29285714285714	0
C	Voids	Archaea	1.3	0
C	Voids	Archaea	1.30714285714286	0
C	Voids	Archaea	1.31428571428571	0
C	Voids	Archaea	1.32142857142857	0
C	Voids	Archaea	1.32857142857143	0
C	Voids	Archaea	1.33571428571429	0
C	Voids	Archaea	1.34285714285714	0
C	Voids	Archaea	1.35	0
C	Voids	Archaea	1.35714285714286	0
C	Voids	Archaea	1.36428571428571	0
C	Voids	Archaea	1.37142857142857	0
C	Voids	Archaea	1.37857142857143	0
C	Voids	Archaea	1.38571428571429	0
C	Voids	Archaea	1.39285714285714	0
C	Voids	Archaea	1.4	0
C	Voids	Archaea	1.40714285714286	0
C	Voids	Archaea	1.41428571428571	0
C	Voids	Archaea	1.42142857142857	0
C	Voids	Archaea	1.42857142857143	0
C	Voids	Bacteria	0	0.000531619838594522
C	Voids	Bacteria	0.00714285714285714	0.000103593978136884
C	Voids	Bacteria	0.0142857142857143	0.000249403057843418
C	Voids	Bacteria	0.0214285714285714	0.000584454440354504
C	Voids	Bacteria	0.0285714285714286	0.0017995297632099
C	Voids	Bacteria	0.0357142857142857	0.00477913395121339
C	Voids	Bacteria	0.0428571428571429	0.0132453626080509
C	Voids	Bacteria	0.05	0.0205029937586312
C	Voids	Bacteria	0.0571428571428571	0.0306521036368938
C	Voids	Bacteria	0.0642857142857143	0.0519393271078964
C	Voids	Bacteria	0.0714285714285714	0.0438574254518928
C	Voids	Bacteria	0.0785714285714286	0.0512521072873012
C	Voids	Bacteria	0.0857142857142857	0.0509832855936188
C	Voids	Bacteria	0.0928571428571429	0.0703830804954803
C	Voids	Bacteria	0.1	0.0504038909539273
C	Voids	Bacteria	0.107142857142857	0.0645813860152152
C	Voids	Bacteria	0.114285714285714	0.0540996330316284
C	Voids	Bacteria	0.121428571428571	0.0465257561828722
C	Voids	Bacteria	0.128571428571429	0.0454493758725619
C	Voids	Bacteria	0.135714285714286	0.0383577072559984
C	Voids	Bacteria	0.142857142857143	0.0344097126572526
C	Voids	Bacteria	0.15	0.0320852192314892
C	Voids	Bacteria	0.157142857142857	0.0329843784050711
C	Voids	Bacteria	0.164285714285714	0.0363200136805747
C	Voids	Bacteria	0.171428571428571	0.0269920914181226
C	Voids	Bacteria	0.178571428571429	0.0213892321879627
C	Voids	Bacteria	0.185714285714286	0.0163977650610321
C	Voids	Bacteria	0.192857142857143	0.0170466668805198
C	Voids	Bacteria	0.2	0.0171066764418578
C	Voids	Bacteria	0.207142857142857	0.0121473334941663
C	Voids	Bacteria	0.214285714285714	0.0121267149816404
C	Voids	Bacteria	0.221428571428571	0.0106759687829963
C	Voids	Bacteria	0.228571428571429	0.00786937269373111
C	Voids	Bacteria	0.235714285714286	0.00959078054378194
C	Voids	Bacteria	0.242857142857143	0.00727277762359719
C	Voids	Bacteria	0.25	0.00523078321918242
C	Voids	Bacteria	0.257142857142857	0.00504254309822102
C	Voids	Bacteria	0.264285714285714	0.00791648157282765
C	Voids	Bacteria	0.271428571428571	0.00467091052032059
C	Voids	Bacteria	0.278571428571429	0.00415604893717003
C	Voids	Bacteria	0.285714285714286	0.00289511594834217
C	Voids	Bacteria	0.292857142857143	0.00301293491070577
C	Voids	Bacteria	0.3	0.00245219745044765
C	Voids	Bacteria	0.307142857142857	0.00331417388710043
C	Voids	Bacteria	0.314285714285714	0.00222082092987893
C	Voids	Bacteria	0.321428571428571	0.00226526058202376
C	Voids	Bacteria	0.328571428571429	0.0023639002820586
C	Voids	Bacteria	0.335714285714286	0.0019511541499601
C	Voids	Bacteria	0.342857142857143	0.00156782956506236
C	Voids	Bacteria	0.35	0.00144737584432076
C	Voids	Bacteria	0.357142857142857	0.00148852878319047
C	Voids	Bacteria	0.364285714285714	0.00112422540092593
C	Voids	Bacteria	0.371428571428571	0.00122918016993753
C	Voids	Bacteria	0.378571428571429	0.000991546525412579
C	Voids	Bacteria	0.385714285714286	0.000855843455310001
C	Voids	Bacteria	0.392857142857143	0.000847158851667695
C	Voids	Bacteria	0.4	0.000535461923328009
C	Voids	Bacteria	0.407142857142857	0.000471745694329496
C	Voids	Bacteria	0.414285714285714	0.00055822924570518
C	Voids	Bacteria	0.421428571428571	0.000612015403255938
C	Voids	Bacteria	0.428571428571429	0.000434958540511877
C	Voids	Bacteria	0.435714285714286	0.000434638777660371
C	Voids	Bacteria	0.442857142857143	0.000468758941861273
C	Voids	Bacteria	0.45	0.000333493617346841
C	Voids	Bacteria	0.457142857142857	0.000396824958212502
C	Voids	Bacteria	0.464285714285714	0.000251440680224409
C	Voids	Bacteria	0.471428571428571	0.000282047889243886
C	Voids	Bacteria	0.478571428571429	0.000267546792765796
C	Voids	Bacteria	0.485714285714286	0.000219889988080176
C	Voids	Bacteria	0.492857142857143	0.000469414568421513
C	Voids	Bacteria	0.5	0.000159756938966866
C	Voids	Bacteria	0.507142857142857	0.000380597928516957
C	Voids	Bacteria	0.514285714285714	0.000155036872925915
C	Voids	Bacteria	0.521428571428571	0.000178742771350476
C	Voids	Bacteria	0.528571428571429	0.000204084287322281
C	Voids	Bacteria	0.535714285714286	0.000137251004407566
C	Voids	Bacteria	0.542857142857143	0.000101897785218094
C	Voids	Bacteria	0.55	0.000101233143139442
C	Voids	Bacteria	0.557142857142857	9.50911885789048e-05
C	Voids	Bacteria	0.564285714285714	8.66134818320442e-05
C	Voids	Bacteria	0.571428571428571	6.06111731463048e-05
C	Voids	Bacteria	0.578571428571429	7.22359932562039e-05
C	Voids	Bacteria	0.585714285714286	6.00615181426517e-05
C	Voids	Bacteria	0.592857142857143	4.92849887004045e-05
C	Voids	Bacteria	0.6	4.62076575022567e-05
C	Voids	Bacteria	0.607142857142857	8.45713284736066e-05
C	Voids	Bacteria	0.614285714285714	4.54880977810867e-05
C	Voids	Bacteria	0.621428571428571	3.60009220440975e-05
C	Voids	Bacteria	0.628571428571429	3.99530838811606e-05
C	Voids	Bacteria	0.635714285714286	3.29915357082996e-05
C	Voids	Bacteria	0.642857142857143	3.81867782309556e-05
C	Voids	Bacteria	0.65	2.82584717949236e-05
C	Voids	Bacteria	0.657142857142857	2.33659086597431e-05
C	Voids	Bacteria	0.664285714285714	2.60335477989069e-05
C	Voids	Bacteria	0.671428571428571	2.09423594025971e-05
C	Voids	Bacteria	0.678571428571429	1.78343780759463e-05
C	Voids	Bacteria	0.685714285714286	1.49219311616156e-05
C	Voids	Bacteria	0.692857142857143	2.22249695029647e-05
C	Voids	Bacteria	0.7	2.17182033676647e-05
C	Voids	Bacteria	0.707142857142857	1.47235329560623e-05
C	Voids	Bacteria	0.714285714285714	1.67669089396223e-05
C	Voids	Bacteria	0.721428571428571	7.94952024805986e-06
C	Voids	Bacteria	0.728571428571429	9.97515739225997e-06
C	Voids	Bacteria	0.735714285714286	9.77245302403451e-06
C	Voids	Bacteria	0.742857142857143	8.97163493649845e-06
C	Voids	Bacteria	0.75	5.0072003608122e-06
C	Voids	Bacteria	0.757142857142857	1.12136825793195e-05
C	Voids	Bacteria	0.764285714285714	7.17047675513394e-06
C	Voids	Bacteria	0.771428571428571	3.73015591807314e-06
C	Voids	Bacteria	0.778571428571429	6.28867774129087e-06
C	Voids	Bacteria	0.785714285714286	2.97377180071044e-06
C	Voids	Bacteria	0.792857142857143	3.99324541519937e-06
C	Voids	Bacteria	0.8	2.35397792100851e-06
C	Voids	Bacteria	0.807142857142857	3.70990649313214e-06
C	Voids	Bacteria	0.814285714285714	2.31985502897165e-06
C	Voids	Bacteria	0.821428571428571	1.80483187914475e-06
C	Voids	Bacteria	0.828571428571429	1.09018188843882e-06
C	Voids	Bacteria	0.835714285714286	1.78858239980122e-06
C	Voids	Bacteria	0.842857142857143	1.44609063496176e-06
C	Voids	Bacteria	0.85	1.73422170181948e-06
C	Voids	Bacteria	0.857142857142857	1.02468635909624e-06
C	Voids	Bacteria	0.864285714285714	1.76996371990519e-06
C	Voids	Bacteria	0.871428571428572	8.36877218970795e-07
C	Voids	Bacteria	0.878571428571429	4.70089896133266e-06
C	Voids	Bacteria	0.885714285714286	7.90071146907016e-07
C	Voids	Bacteria	0.892857142857143	5.17926293762309e-07
C	Voids	Bacteria	0.9	1.19659424869893e-05
C	Voids	Bacteria	0.907142857142857	7.37403708482311e-07
C	Voids	Bacteria	0.914285714285714	6.32574395955551e-07
C	Voids	Bacteria	0.921428571428571	3.1318090570634e-06
C	Voids	Bacteria	0.928571428571429	5.30525228639996e-07
C	Voids	Bacteria	0.935714285714286	7.89701251137342e-07
C	Voids	Bacteria	0.942857142857143	9.11426693033376e-07
C	Voids	Bacteria	0.95	2.08645754407597e-07
C	Voids	Bacteria	0.957142857142857	4.81481894564793e-06
C	Voids	Bacteria	0.964285714285714	4.44274037043741e-07
C	Voids	Bacteria	0.971428571428571	2.90003571334914e-08
C	Voids	Bacteria	0.978571428571428	1.71977921087496e-06
C	Voids	Bacteria	0.985714285714286	2.74297288968591e-08
C	Voids	Bacteria	0.992857142857143	8.14066968157746e-06
C	Voids	Bacteria	1	1.67755904922582e-08
C	Voids	Bacteria	1.00714285714286	1.83568524837757e-08
C	Voids	Bacteria	1.01428571428571	1.31661542006778e-05
C	Voids	Bacteria	1.02142857142857	8.42408265225909e-09
C	Voids	Bacteria	1.02857142857143	1.21806971595802e-07
C	Voids	Bacteria	1.03571428571429	3.69764805705832e-07
C	Voids	Bacteria	1.04285714285714	1.3037509483673e-08
C	Voids	Bacteria	1.05	2.65076774843316e-08
C	Voids	Bacteria	1.05714285714286	1.0417693437483e-08
C	Voids	Bacteria	1.06428571428571	3.93909454929379e-08
C	Voids	Bacteria	1.07142857142857	9.95188021918002e-08
C	Voids	Bacteria	1.07857142857143	1.07848382283067e-08
C	Voids	Bacteria	1.08571428571429	9.89621421836228e-11
C	Voids	Bacteria	1.09285714285714	1.34879438125511e-08
C	Voids	Bacteria	1.1	0
C	Voids	Bacteria	1.10714285714286	8.72738787738749e-09
C	Voids	Bacteria	1.11428571428571	1.57329441369609e-10
C	Voids	Bacteria	1.12142857142857	1.40398381116654e-09
C	Voids	Bacteria	1.12857142857143	0
C	Voids	Bacteria	1.13571428571429	0
C	Voids	Bacteria	1.14285714285714	7.83151948740477e-09
C	Voids	Bacteria	1.15	0
C	Voids	Bacteria	1.15714285714286	0
C	Voids	Bacteria	1.16428571428571	0
C	Voids	Bacteria	1.17142857142857	5.83672991859866e-11
C	Voids	Bacteria	1.17857142857143	0
C	Voids	Bacteria	1.18571428571429	2.17884151667641e-09
C	Voids	Bacteria	1.19285714285714	0
C	Voids	Bacteria	1.2	0
C	Voids	Bacteria	1.20714285714286	5.03035339383536e-10
C	Voids	Bacteria	1.21428571428571	0
C	Voids	Bacteria	1.22142857142857	0
C	Voids	Bacteria	1.22857142857143	0
C	Voids	Bacteria	1.23571428571429	0
C	Voids	Bacteria	1.24285714285714	0
C	Voids	Bacteria	1.25	0
C	Voids	Bacteria	1.25714285714286	0
C	Voids	Bacteria	1.26428571428571	0
C	Voids	Bacteria	1.27142857142857	0
C	Voids	Bacteria	1.27857142857143	0
C	Voids	Bacteria	1.28571428571429	0
C	Voids	Bacteria	1.29285714285714	0
C	Voids	Bacteria	1.3	0
C	Voids	Bacteria	1.30714285714286	0
C	Voids	Bacteria	1.31428571428571	2.40338674741381e-09
C	Voids	Bacteria	1.32142857142857	0
C	Voids	Bacteria	1.32857142857143	0
C	Voids	Bacteria	1.33571428571429	0
C	Voids	Bacteria	1.34285714285714	0
C	Voids	Bacteria	1.35	0
C	Voids	Bacteria	1.35714285714286	0
C	Voids	Bacteria	1.36428571428571	0
C	Voids	Bacteria	1.37142857142857	0
C	Voids	Bacteria	1.37857142857143	0
C	Voids	Bacteria	1.38571428571429	0
C	Voids	Bacteria	1.39285714285714	0
C	Voids	Bacteria	1.4	0
C	Voids	Bacteria	1.40714285714286	0
C	Voids	Bacteria	1.41428571428571	0
C	Voids	Bacteria	1.42142857142857	0
C	Voids	Bacteria	1.42857142857143	0
C	Voids	Eukaryota	0	0.00553285799841851
C	Voids	Eukaryota	0.00714285714285714	4.25545110717285e-05
C	Voids	Eukaryota	0.0142857142857143	7.46983028399246e-05
C	Voids	Eukaryota	0.0214285714285714	0.000137349821448856
C	Voids	Eukaryota	0.0285714285714286	0.00070788551332485
C	Voids	Eukaryota	0.0357142857142857	0.00317813659694725
C	Voids	Eukaryota	0.0428571428571429	0.00955342039509157
C	Voids	Eukaryota	0.05	0.0193931647812769
C	Voids	Eukaryota	0.0571428571428571	0.0203997900347569
C	Voids	Eukaryota	0.0642857142857143	0.0200394155144879
C	Voids	Eukaryota	0.0714285714285714	0.0235560981892932
C	Voids	Eukaryota	0.0785714285714286	0.111615971124016
C	Voids	Eukaryota	0.0857142857142857	0.208467054379297
C	Voids	Eukaryota	0.0928571428571429	0.133855352629832
C	Voids	Eukaryota	0.1	0.119739429749305
C	Voids	Eukaryota	0.107142857142857	0.0640859659454529
C	Voids	Eukaryota	0.114285714285714	0.0383583752622044
C	Voids	Eukaryota	0.121428571428571	0.0293088349396221
C	Voids	Eukaryota	0.128571428571429	0.0314840944252675
C	Voids	Eukaryota	0.135714285714286	0.0214661569756435
C	Voids	Eukaryota	0.142857142857143	0.0128554686517076
C	Voids	Eukaryota	0.15	0.0131528308672918
C	Voids	Eukaryota	0.157142857142857	0.0127472760480839
C	Voids	Eukaryota	0.164285714285714	0.0103781359494852
C	Voids	Eukaryota	0.171428571428571	0.00812272609975455
C	Voids	Eukaryota	0.178571428571429	0.00660729404952491
C	Voids	Eukaryota	0.185714285714286	0.00680268734375374
C	Voids	Eukaryota	0.192857142857143	0.00733777993830012
C	Voids	Eukaryota	0.2	0.00501157378134858
C	Voids	Eukaryota	0.207142857142857	0.00656950884657156
C	Voids	Eukaryota	0.214285714285714	0.00503824531532891
C	Voids	Eukaryota	0.221428571428571	0.00556600061504346
C	Voids	Eukaryota	0.228571428571429	0.00426669518585421
C	Voids	Eukaryota	0.235714285714286	0.00396593781787514
C	Voids	Eukaryota	0.242857142857143	0.00413563549308268
C	Voids	Eukaryota	0.25	0.00215082695200492
C	Voids	Eukaryota	0.257142857142857	0.00215139248624056
C	Voids	Eukaryota	0.264285714285714	0.00186796974705112
C	Voids	Eukaryota	0.271428571428571	0.00148308125152405
C	Voids	Eukaryota	0.278571428571429	0.00159290709639255
C	Voids	Eukaryota	0.285714285714286	0.000998828555405913
C	Voids	Eukaryota	0.292857142857143	0.00131061144025921
C	Voids	Eukaryota	0.3	0.000822589282565954
C	Voids	Eukaryota	0.307142857142857	0.000715139298724912
C	Voids	Eukaryota	0.314285714285714	0.000609363518818854
C	Voids	Eukaryota	0.321428571428571	0.00193964044350345
C	Voids	Eukaryota	0.328571428571429	0.000395627961551752
C	Voids	Eukaryota	0.335714285714286	0.000365750818603332
C	Voids	Eukaryota	0.342857142857143	0.000305505903897651
C	Voids	Eukaryota	0.35	0.000314845228989825
C	Voids	Eukaryota	0.357142857142857	0.000390299781783781
C	Voids	Eukaryota	0.364285714285714	0.000545488982403626
C	Voids	Eukaryota	0.371428571428571	0.000965775537111815
C	Voids	Eukaryota	0.378571428571429	0.00106360515600032
C	Voids	Eukaryota	0.385714285714286	0.00105999501695926
C	Voids	Eukaryota	0.392857142857143	0.00136627573501704
C	Voids	Eukaryota	0.4	0.000529812067531397
C	Voids	Eukaryota	0.407142857142857	0.000566007259626745
C	Voids	Eukaryota	0.414285714285714	0.000294998066576941
C	Voids	Eukaryota	0.421428571428571	0.000280473850609639
C	Voids	Eukaryota	0.428571428571429	0.000262741130780461
C	Voids	Eukaryota	0.435714285714286	0.00011720640117383
C	Voids	Eukaryota	0.442857142857143	0.000119144160952256
C	Voids	Eukaryota	0.45	0.000135691859022693
C	Voids	Eukaryota	0.457142857142857	0.000117391138642605
C	Voids	Eukaryota	0.464285714285714	0.000178507028499745
C	Voids	Eukaryota	0.471428571428571	9.81787466397453e-05
C	Voids	Eukaryota	0.478571428571429	6.84698301306569e-05
C	Voids	Eukaryota	0.485714285714286	6.51975462939578e-05
C	Voids	Eukaryota	0.492857142857143	8.79025845410933e-05
C	Voids	Eukaryota	0.5	6.13918900684866e-05
C	Voids	Eukaryota	0.507142857142857	4.48000994801239e-05
C	Voids	Eukaryota	0.514285714285714	9.78790086570017e-05
C	Voids	Eukaryota	0.521428571428571	4.37355426689089e-05
C	Voids	Eukaryota	0.528571428571429	5.52562040636464e-05
C	Voids	Eukaryota	0.535714285714286	5.29072700668943e-05
C	Voids	Eukaryota	0.542857142857143	4.19566417814728e-05
C	Voids	Eukaryota	0.55	1.8376330369237e-05
C	Voids	Eukaryota	0.557142857142857	2.66837998101886e-05
C	Voids	Eukaryota	0.564285714285714	3.68927044859333e-05
C	Voids	Eukaryota	0.571428571428571	5.32997368309787e-05
C	Voids	Eukaryota	0.578571428571429	0.000149534426151631
C	Voids	Eukaryota	0.585714285714286	6.137805165872e-05
C	Voids	Eukaryota	0.592857142857143	3.898624708193e-05
C	Voids	Eukaryota	0.6	1.87884924406337e-05
C	Voids	Eukaryota	0.607142857142857	5.27057607450081e-06
C	Voids	Eukaryota	0.614285714285714	1.41061806937455e-05
C	Voids	Eukaryota	0.621428571428571	9.80670790999989e-06
C	Voids	Eukaryota	0.628571428571429	1.67541464222483e-05
C	Voids	Eukaryota	0.635714285714286	1.08052505469091e-05
C	Voids	Eukaryota	0.642857142857143	1.05860704401859e-05
C	Voids	Eukaryota	0.65	1.57891847180187e-05
C	Voids	Eukaryota	0.657142857142857	9.24023035635455e-06
C	Voids	Eukaryota	0.664285714285714	7.4667400233397e-06
C	Voids	Eukaryota	0.671428571428571	1.50372113408484e-05
C	Voids	Eukaryota	0.678571428571429	6.11107949902754e-06
C	Voids	Eukaryota	0.685714285714286	1.52757523010746e-05
C	Voids	Eukaryota	0.692857142857143	1.08192476568901e-05
C	Voids	Eukaryota	0.7	3.17940041307452e-06
C	Voids	Eukaryota	0.707142857142857	7.87784546761391e-06
C	Voids	Eukaryota	0.714285714285714	0.000111712967236481
C	Voids	Eukaryota	0.721428571428571	1.40669698083029e-06
C	Voids	Eukaryota	0.728571428571429	3.51342684733661e-06
C	Voids	Eukaryota	0.735714285714286	2.04529400808266e-06
C	Voids	Eukaryota	0.742857142857143	8.07453738686633e-07
C	Voids	Eukaryota	0.75	2.52593316550752e-06
C	Voids	Eukaryota	0.757142857142857	1.64713451695806e-06
C	Voids	Eukaryota	0.764285714285714	1.71439490927605e-06
C	Voids	Eukaryota	0.771428571428571	1.32657075050912e-06
C	Voids	Eukaryota	0.778571428571429	6.16497897456862e-07
C	Voids	Eukaryota	0.785714285714286	1.00162381558256e-06
C	Voids	Eukaryota	0.792857142857143	2.01476662861842e-06
C	Voids	Eukaryota	0.8	3.16041228113565e-07
C	Voids	Eukaryota	0.807142857142857	2.77432153893424e-08
C	Voids	Eukaryota	0.814285714285714	2.1723446908611e-06
C	Voids	Eukaryota	0.821428571428571	1.51686399560572e-07
C	Voids	Eukaryota	0.828571428571429	6.04571530476364e-07
C	Voids	Eukaryota	0.835714285714286	7.2185949565872e-07
C	Voids	Eukaryota	0.842857142857143	8.43974822652651e-07
C	Voids	Eukaryota	0.85	2.14249732013182e-06
C	Voids	Eukaryota	0.857142857142857	1.49557562496688e-06
C	Voids	Eukaryota	0.864285714285714	4.73187968285448e-07
C	Voids	Eukaryota	0.871428571428572	3.32472947923348e-08
C	Voids	Eukaryota	0.878571428571429	3.15645561500706e-08
C	Voids	Eukaryota	0.885714285714286	5.73849854077305e-08
C	Voids	Eukaryota	0.892857142857143	2.31523123500833e-07
C	Voids	Eukaryota	0.9	4.66111579297055e-07
C	Voids	Eukaryota	0.907142857142857	2.93502737992434e-07
