bucket,multicell,freq,weighted,h,meas
310,f,24954,154.630123552466891754155578,1,maxrep
310,t,62937,6263.335938669156845005992208,1,maxrep
311,f,25037,102.670161494858994103616083,1,maxrep
311,t,64009,7006.076510303976453333409536,1,maxrep
312,f,25063,167.155638220313625045292444,1,maxrep
312,t,45461,1006.539827077593083070553221,1,maxrep
313,f,26846,151.046698412538363592114943,1,maxrep
313,t,60996,4745.166821839153389142153531,1,maxrep
314,f,22129,134.407451318202754024511496,1,maxrep
314,t,46720,3498.867732631053617238885232,1,maxrep
315,f,25295,144.491792495975623824514088,1,maxrep
315,t,60550,3958.266271929474267452471826,1,maxrep
316,f,24236,174.881348943088702121744755,1,maxrep
316,t,46388,1305.910306794353559999514169,1,maxrep
317,f,24751,141.530713471598092959631293,1,maxrep
317,t,53896,3203.841927252909555469830553,1,maxrep
318,f,25015,136.543981047731802698210699,1,maxrep
318,t,66223,10348.470762296406931258437682,1,maxrep
319,f,25351,161.482653538036185153012365,1,maxrep
319,t,48134,1394.049762606006993330504391,1,maxrep
320,f,23579,140.656585740558457321755590,1,maxrep
320,t,55663,3136.890918514090768963921187,1,maxrep
321,f,24564,185.746094490994986157505958,1,maxrep
321,t,63261,7488.630079978891929535997802,1,maxrep
322,f,24817,61.750342098799098750622098,1,maxrep
322,t,47720,2847.080019948831378272935174,1,maxrep
323,f,24067,161.313612023720428908478995,1,maxrep
323,t,52870,3233.497272407237969233117452,1,maxrep
324,f,24138,88.811307285553255509983698,1,maxrep
324,t,51634,4900.937632396547375073167893,1,maxrep
325,f,24777,117.615092885038419292599932,1,maxrep
325,t,72104,3900.010410804146063257575699,1,maxrep
326,f,24239,108.565582570285780657320681,1,maxrep
326,t,55914,4691.301798265730621017817739,1,maxrep
327,f,24833,102.524971777912214527775427,1,maxrep
327,t,47612,2847.496788301016180671874775,1,maxrep
328,f,25544,196.453570462147143391385286,1,maxrep
328,t,50448,2867.026238814815235954258416,1,maxrep
329,f,23957,170.798943731230163473303894,1,maxrep
329,t,50346,4547.865059749641862637048441,1,maxrep
330,f,18890,59.293239441073061946758538,1,maxrep
330,t,29205,186.408690726300521792842711,1,maxrep
331,f,32010,278.013530473355547063873771,1,maxrep
331,t,77554,6662.670827196632738650194735,1,maxrep
332,f,21406,115.377619645555971831717745,1,maxrep
332,t,34250,357.724606943241437704590734,1,maxrep
333,f,24265,96.861724532229074232387668,1,maxrep
333,t,54222,4912.300988777344461352981816,1,maxrep
334,f,24891,140.485318299256232873586041,1,maxrep
334,t,55685,4212.943120982972669561916652,1,maxrep
335,f,23970,133.920187660110276913905336,1,maxrep
335,t,43420,1247.420293051939807371318956,1,maxrep
336,f,24533,184.150182408638079010290770,1,maxrep
336,t,52702,3855.504567013599671736651296,1,maxrep
337,f,24574,119.781378226938503177237586,1,maxrep
337,t,50551,4760.769093341716437552264672,1,maxrep
338,f,22909,208.302129622173898834611194,1,maxrep
338,t,45174,2024.292563845736246899205629,1,maxrep
339,f,23644,186.970920859914290954114886,1,maxrep
339,t,46155,2363.399873693204014443987532,1,maxrep
340,f,23591,130.626891567424986564738439,1,maxrep
340,t,44929,2022.562812610236433705494238,1,maxrep
341,f,23305,112.675214537203575292414464,1,maxrep
341,t,50698,5214.231144797418979557058269,1,maxrep
342,f,23476,155.691725859778130573448395,1,maxrep
342,t,43453,1620.571248703232611480894078,1,maxrep
343,f,23702,162.575441664228855107324676,1,maxrep
343,t,64545,12885.069672119566835754628260,1,maxrep
344,f,23639,156.919622121324788783758701,1,maxrep
344,t,80794,25603.581229296531123171951260,1,maxrep
345,f,22391,135.349914250480508779835759,1,maxrep
345,t,42853,1261.531840986317612089024843,1,maxrep
346,f,23385,216.354774686492508203230301,1,maxrep
346,t,54588,6172.281492987006168705669416,1,maxrep
347,f,22947,144.648911456447213380281485,1,maxrep
347,t,44092,1442.264310473385239449194569,1,maxrep
348,f,23284,221.264412376823777182026785,1,maxrep
348,t,57664,8184.935609182922554375418786,1,maxrep
349,f,23869,196.200758183979455924723981,1,maxrep
349,t,40615,1242.810148489284419463564253,1,maxrep
350,f,22454,146.633001011344106522500829,1,maxrep
350,t,63138,11277.513649657072002855375353,1,maxrep
351,f,22262,139.834050188369357708508369,1,maxrep
351,t,41516,1227.725849750455881227781234,1,maxrep
352,f,23346,219.386929393608470505777062,1,maxrep
352,t,70062,16345.689366731092780238031154,1,maxrep
353,f,22007,146.716650786454010243741286,1,maxrep
353,t,50070,4683.467184075456393270303831,1,maxrep
354,f,25859,195.630492705224945897594954,1,maxrep
354,t,57558,1525.003900875727580426545429,1,maxrep
355,f,20007,138.211497015264495819465726,1,maxrep
355,t,42147,3427.285236361694600376054749,1,maxrep
356,f,22727,146.946284492391536717602901,1,maxrep
356,t,41623,1717.093827017461574430460235,1,maxrep
357,f,22537,202.125728240378571825040388,1,maxrep
357,t,51667,6395.013299493331911127448215,1,maxrep
358,f,22374,217.641149372515827636208120,1,maxrep
358,t,43438,964.177065933578818131736292,1,maxrep
359,f,22774,140.059807262442509940303513,1,maxrep
359,t,64755,10051.779010727210508174397931,1,maxrep
360,f,22112,159.013513574685043451570983,1,maxrep
360,t,40466,1402.915211323282905728236250,1,maxrep
361,f,22322,150.850641899886162676367261,1,maxrep
361,t,47472,4265.645629961620316093684075,1,maxrep
362,f,22671,162.295687065193674427376883,1,maxrep
362,t,38341,773.247983116797066782235056,1,maxrep
363,f,22100,235.066699062603629408206549,1,maxrep
363,t,46707,3495.653689137229392463044822,1,maxrep
364,f,22199,105.094762064901198997207013,1,maxrep
364,t,38768,1115.791212627052865437304784,1,maxrep
365,f,21891,238.699768743176269682560769,1,maxrep
365,t,51891,5288.839301361208383948958722,1,maxrep
366,f,22280,115.854471134067532538163210,1,maxrep
366,t,40317,1541.542475778122631390527372,1,maxrep
367,f,22028,169.338596932389067690537073,1,maxrep
367,t,49472,5258.921079441782804353614889,1,maxrep
368,f,21496,249.152493014822679372578504,1,maxrep
368,t,38337,1100.799138603124103402960149,1,maxrep
369,f,22348,160.417294727075427456768607,1,maxrep
369,t,48172,5388.668293791306638005835990,1,maxrep
370,f,21368,137.258282116166635268038924,1,maxrep
370,t,36431,653.444316823461535404754349,1,maxrep
371,f,21950,136.003425129294816507867837,1,maxrep
371,t,53358,3488.500451431786160601369153,1,maxrep
372,f,21215,207.880312362546022724171036,1,maxrep
372,t,38424,528.119275082801510058967609,1,maxrep
373,f,21049,153.854792988754424397691596,1,maxrep
373,t,38917,2114.860484602959465859641159,1,maxrep
374,f,21149,195.352267554985354532920134,1,maxrep
374,t,37548,1146.139820849170317520556921,1,maxrep
375,f,22323,355.138522402066366839622484,1,maxrep
375,t,43208,2417.811912924363900253691948,1,maxrep
376,f,21919,143.260140032994892308093147,1,maxrep
376,t,37711,899.449188606011733922721391,1,maxrep
377,f,21677,167.680193078478457438129655,1,maxrep
377,t,49378,2383.135848333595065239053036,1,maxrep
378,f,21554,267.214874414774847481918466,1,maxrep
378,t,45399,1938.017284656570139876161275,1,maxrep
379,f,21582,243.229867883200339256084253,1,maxrep
379,t,40631,1945.603508241283782976544473,1,maxrep
380,f,20175,116.612999569781692455508344,1,maxrep
380,t,35168,662.047729549613733476315114,1,maxrep
381,f,20963,190.974997396696784192789481,1,maxrep
381,t,37776,2082.046392817022415666755924,1,maxrep
382,f,20370,97.166761234873150487050617,1,maxrep
382,t,36858,1369.465652271861063125157921,1,maxrep
383,f,21420,210.082859055349784494407399,1,maxrep
383,t,38768,2657.535251567125881562938730,1,maxrep
384,f,21076,108.979677791200563154044525,1,maxrep
384,t,38094,776.039070383137068330832722,1,maxrep
385,f,21463,109.691710094460237258351464,1,maxrep
385,t,40220,629.246585794030805909585663,1,maxrep
386,f,20470,99.237460902313660389042543,1,maxrep
386,t,37112,2113.662426462011061708747002,1,maxrep
387,f,20821,120.024572598140381415772848,1,maxrep
387,t,35165,1254.825721285953672049233059,1,maxrep
388,f,21102,121.602301369475703230296263,1,maxrep
388,t,38062,2106.611763412271486064770252,1,maxrep
389,f,21139,121.168364143418008233228003,1,maxrep
389,t,34186,596.065743882117827486292159,1,maxrep
390,f,20643,197.083103839330960088877212,1,maxrep
390,t,36010,2053.708832814354386316211219,1,maxrep
391,f,20457,137.946356911154350144810582,1,maxrep
391,t,32243,644.580801571920373204725603,1,maxrep
392,f,20312,102.144687334750710710399306,1,maxrep
392,t,39190,2492.831283034810050364979569,1,maxrep
393,f,19721,114.996600601279092617372128,1,maxrep
393,t,35163,557.075859753692888771812570,1,maxrep
394,f,19799,90.696768908525535238806504,1,maxrep
394,t,35204,712.930660620602322701614269,1,maxrep
395,f,20915,206.140605158281123964168257,1,maxrep
395,t,37450,2135.214600360381256207961871,1,maxrep
396,f,18560,113.120307406526301663726791,1,maxrep
396,t,30401,639.272195253043399196449551,1,maxrep
397,f,20380,197.882110583312127032197582,1,maxrep
397,t,40819,1732.195873232158972717749414,1,maxrep
398,f,18554,95.397168315555125800570711,1,maxrep
398,t,32326,803.322510384353742469780950,1,maxrep
399,f,19775,173.755289557748591003412005,1,maxrep
399,t,34934,978.614183404755877456333797,1,maxrep
400,f,18905,67.805436094316354220360720,1,maxrep
400,t,33037,620.008096416965536765907853,1,maxrep
401,f,19235,69.115518811226793010515982,1,maxrep
401,t,34220,667.551018593025045543583055,1,maxrep
402,f,18129,105.661075428230321008857649,1,maxrep
402,t,31389,775.008863054178684507995116,1,maxrep
403,f,19704,87.858082664677100634948903,1,maxrep
403,t,32336,655.018343417935266343408553,1,maxrep
404,f,18654,108.729924771293528341752248,1,maxrep
404,t,30967,1023.840688573820512914534810,1,maxrep
405,f,19120,140.537995196728049103710250,1,maxrep
405,t,33310,782.898044673618712998209219,1,maxrep
406,f,18309,61.884842623502424015205757,1,maxrep
406,t,29313,518.047270509526519625531900,1,maxrep
407,f,19246,160.108715863852111708083198,1,maxrep
407,t,32718,864.778622770538873969980547,1,maxrep
408,f,18176,61.086083525702458521159976,1,maxrep
408,t,30719,457.653260070366958943540552,1,maxrep
409,f,18588,92.275208345061051133087719,1,maxrep
409,t,31558,748.289003965948996373258773,1,maxrep
410,f,18269,83.498119120857804434647681,1,maxrep
410,t,42510,909.865220867131069424520651,1,maxrep
411,f,18961,85.288139936153845585939119,1,maxrep
411,t,31387,539.727997949389067828698709,1,maxrep
412,f,19915,157.170084378703045050930669,1,maxrep
412,t,33373,750.111191745921476754379312,1,maxrep
413,f,20652,103.816146901657823306165853,1,maxrep
413,t,35144,452.653155711466698152122235,1,maxrep
414,f,15780,87.580786058672357192336624,1,maxrep
414,t,24478,480.059928864151388033330782,1,maxrep
415,f,18708,186.633585499294558679708086,1,maxrep
415,t,30879,495.911461165790948798108908,1,maxrep
416,f,18652,162.047489962732153167336366,1,maxrep
416,t,30716,710.264241602140432495075919,1,maxrep
417,f,18448,94.145557742967966799928064,1,maxrep
417,t,30750,607.612620723298363563854528,1,maxrep
418,f,18297,155.390067629328624447891250,1,maxrep
418,t,29965,566.203558522659521702072392,1,maxrep
419,f,18504,79.738065103137293162035177,1,maxrep
419,t,31354,563.031395386737129580253914,1,maxrep
420,f,18199,81.603509082639113293643677,1,maxrep
420,t,30698,480.705812544109103448302563,1,maxrep
421,f,17769,105.411303270105977768130945,1,maxrep
421,t,29265,589.137256510562494595414198,1,maxrep
422,f,17495,92.153057048178515991372428,1,maxrep
422,t,29409,567.138940534192471245171630,1,maxrep
423,f,17613,62.406617224587717508978362,1,maxrep
423,t,28299,565.195876334171963654015212,1,maxrep
424,f,17814,67.084384238555516671434516,1,maxrep
424,t,31612,674.335804136869905817774692,1,maxrep
425,f,18268,70.444781916307090819483944,1,maxrep
425,t,32211,804.969472738845559842897661,1,maxrep
426,f,16350,80.068005435354616841890529,1,maxrep
426,t,30441,654.747085410400464307280567,1,maxrep
427,f,17337,106.287863628524990217996435,1,maxrep
427,t,30537,817.733259004082947883999474,1,maxrep
428,f,18486,92.871840099663943566327327,1,maxrep
428,t,32124,521.517822372598735381863559,1,maxrep
429,f,16458,131.693987093392167841930818,1,maxrep
429,t,26059,288.202289929678609551260107,1,maxrep
430,f,17727,165.451729756142014015230519,1,maxrep
430,t,29651,590.356407979819118134808212,1,maxrep
431,f,17200,101.615937844237506021001634,1,maxrep
431,t,30113,383.290628260859231919496753,1,maxrep
432,f,16458,56.834025082481940325987788,1,maxrep
432,t,27059,310.109471791777097135088031,1,maxrep
433,f,17469,102.538525238078314720474141,1,maxrep
433,t,28720,553.905305601213383007360875,1,maxrep
434,f,17587,81.497467848144599712486407,1,maxrep
434,t,31954,675.814116709176572456296158,1,maxrep
435,f,16726,112.414273790552648495896556,1,maxrep
435,t,28380,636.093704199301281103411826,1,maxrep
436,f,16724,102.378513070797792617964667,1,maxrep
436,t,27408,290.309764775744800668245118,1,maxrep
437,f,16815,80.531194886465019579051752,1,maxrep
437,t,27503,365.778218739478156060631217,1,maxrep
438,f,17176,83.942949176544313275790523,1,maxrep
438,t,27379,450.920470880854214925497321,1,maxrep
439,f,16610,80.412639223376264322712802,1,maxrep
439,t,26263,247.087035600921615480745949,1,maxrep
440,f,16895,88.355542211044009240485622,1,maxrep
440,t,25510,320.805398638359709625274356,1,maxrep
441,f,16264,115.968603907078288762047707,1,maxrep
441,t,28472,498.042132169245776531506227,1,maxrep
442,f,16920,111.019707920744086178098927,1,maxrep
442,t,26390,260.700315484030220995935887,1,maxrep
443,f,16071,90.051000982955604852608105,1,maxrep
443,t,24575,171.055865598866631727983386,1,maxrep
444,f,17288,98.146556274217869508958651,1,maxrep
444,t,27170,391.636281389766215135977264,1,maxrep
445,f,16210,61.168968599643226716716582,1,maxrep
445,t,25742,256.802879221721207537439905,1,maxrep
446,f,15147,56.959910139265180973325800,1,maxrep
446,t,24764,221.705048825816934657360498,1,maxrep
447,f,17138,126.373934940247147114051632,1,maxrep
447,t,29801,770.359035527230885118229088,1,maxrep
448,f,15241,35.499292910378911180875900,1,maxrep
448,t,25376,435.039172945949682730604602,1,maxrep
449,f,15394,89.381399867416669218231917,1,maxrep
449,t,24709,219.035053391672065529751496,1,maxrep
450,f,15533,66.911416165898236419539472,1,maxrep
450,t,25169,396.652073438247436558235956,1,maxrep
451,f,15107,47.761552664532851683717062,1,maxrep
451,t,25407,206.223695282314906363317676,1,maxrep
452,f,15416,53.028441234354416384012068,1,maxrep
452,t,24950,171.980522636745557150027665,1,maxrep
453,f,14907,56.541552021365676313075181,1,maxrep
453,t,24883,506.628286218640886056318085,1,maxrep
454,f,15857,143.520652771904704781418424,1,maxrep
454,t,26095,211.150851717847090717863146,1,maxrep
455,f,15409,73.237191285570389541055452,1,maxrep
455,t,24488,286.789832222089329041526897,1,maxrep
456,f,18770,317.925842361987252760726471,1,maxrep
456,t,25497,326.606832036046921518972054,1,maxrep
457,f,15257,48.061941894253645684673910,1,maxrep
457,t,26695,1980.120544899086621358808139,1,maxrep
458,f,14302,48.983611395175976468939921,1,maxrep
458,t,22412,181.636400411567301927856758,1,maxrep
459,f,14742,60.240600987443028351199117,1,maxrep
459,t,24222,327.371999447632995468918331,1,maxrep
460,f,14467,99.688970036377475368769676,1,maxrep
460,t,23869,310.825444650792510857069890,1,maxrep
461,f,14243,78.785725681457030302387758,1,maxrep
461,t,22550,247.150168062267644406117748,1,maxrep
462,f,16150,75.234031831268422975579027,1,maxrep
462,t,25890,288.015547662471129700198196,1,maxrep
463,f,14086,46.563056780704257935498818,1,maxrep
463,t,22697,220.502075470740869648799374,1,maxrep
464,f,14676,55.624241405809270395023435,1,maxrep
464,t,22263,176.213741954350791187963004,1,maxrep
465,f,14940,60.312668939139546861012049,1,maxrep
465,t,24815,317.883920822764575707070995,1,maxrep
466,f,14578,71.001379787343232027023399,1,maxrep
466,t,22196,322.451585838350100113126882,1,maxrep
467,f,14152,57.243488678532998658700373,1,maxrep
467,t,22969,280.666379221498339848966701,1,maxrep
468,f,13947,76.390371227969955153806839,1,maxrep
468,t,28077,347.358100136840311393209213,1,maxrep
469,f,14469,37.690948659398080750540669,1,maxrep
469,t,23259,270.662609643305601990896774,1,maxrep
470,f,14030,90.857896546067204251144861,1,maxrep
470,t,21411,281.516550313180004474922438,1,maxrep
471,f,14670,52.032488200812594845296733,1,maxrep
471,t,21373,261.792774006332289460033382,1,maxrep
472,f,15318,43.206436210919959397949623,1,maxrep
472,t,25730,427.158378414836344450377413,1,maxrep
473,f,13062,50.274915246582096215998065,1,maxrep
473,t,19957,177.250651157832283779899967,1,maxrep
474,f,12892,48.898772867028549271594039,1,maxrep
474,t,20228,181.396970326049633980297736,1,maxrep
475,f,14488,72.662264182924758305252748,1,maxrep
475,t,24121,454.185311282176634239843084,1,maxrep
476,f,13622,50.475285956214407366010085,1,maxrep
476,t,22170,277.165341569721164216000012,1,maxrep
477,f,14042,70.077514539909524908091253,1,maxrep
477,t,22978,333.137997915550774152458501,1,maxrep
478,f,13228,51.369096720255188943836043,1,maxrep
478,t,19649,227.471932317071082513800128,1,maxrep
479,f,13325,70.725837659314742301794893,1,maxrep
479,t,21721,222.954429700431134246284073,1,maxrep
480,f,13248,32.836504092165491043336068,1,maxrep
480,t,21552,207.402499981971918902510197,1,maxrep
481,f,13737,67.246818732699942662809629,1,maxrep
481,t,29775,754.144422340299823985091471,1,maxrep
482,f,13465,98.175521767908536929266423,1,maxrep
482,t,22280,253.873246534792831192262617,1,maxrep
483,f,12968,31.698801311760811896231711,1,maxrep
483,t,24257,257.965813464256986634942688,1,maxrep
484,f,12858,94.664186298292897521171466,1,maxrep
484,t,22693,203.971873889081769555356119,1,maxrep
485,f,12972,45.069726042249258320283623,1,maxrep
485,t,20559,196.207687123251319184736940,1,maxrep
486,f,13302,70.101252360205674352085561,1,maxrep
