accession	tempOptimMin	tempOptimMax	tempMin	tempMax
T1Z249	65.0	65.0		
B5LXD7	65.0	65.0		
B5BQ69	50.0	50.0		
Q00012	50.0	50.0		
Q5AZ53	50.0	50.0		
Q2LE69	50.0	50.0		
G3FBL1	50.0	50.0		
Q5B7X2	50.0	50.0		
D0UHB3	50.0	60.0		
Q8WPJ2	40.0	40.0		
B4XC07	30.0	30.0		
B6V876	80.0	80.0		
A2QKT4	80.0	80.0		
Q8P9S0	37.0	37.0		
P49425	85.0	85.0		
Q49HI4	58.0	58.0		
B8DZM3	70.0	70.0		
O05512	60.0	60.0		
Q4WBS1	60.0	60.0		
Q0IJR6	60.0	60.0		
G2Q4H7	60.0	60.0		
I3PML9	60.0	60.0		
Q0PQY8	60.0	60.0		
C8KIP3	37.0	37.0		
C4LUA1	37.0	37.0		
B3FYT6	37.0	37.0		
P39669	37.0	37.0		
P55241	37.0	37.0		
P15280	37.0	37.0		
Q688T8	37.0	37.0		
Q7G065	37.0	37.0		
Q6AVT2	37.0	37.0		
Q69T99	37.0	37.0		
A7GXH2	37.0	37.0		
Q0DBF4	32.0	32.0		
A0A3Q9KTF8	25.0	25.0		
A9QXE0	38.0	38.0		
A2R6M7	38.0	38.0		
L7RY40	50.0	50.0		
K2QXC4	30.0	30.0		
G9N4E3	30.0	30.0		
A0A0P1DJE3	30.0	30.0		
G7X8S6	30.0	30.0		
B0LAW4	37.0	37.0		
P16661	37.0	37.0		
P16661	30.0	30.0		
Q9L9F6	30.0	30.0		
P74165	30.0	30.0		
Q971K2	60.0	60.0		
Q01651	25.0	25.0		
P61879	50.0	50.0		
P50362	22.0	22.0		
I3VY89	55.0	55.0		
P25539	37.0	37.0		
P17618	37.0	37.0		
Q8IIB7	37.0	37.0		
Q9NPH2	40.0	40.0		
Q9FPK7	30.0	30.0		
O64437	37.0	37.0		
Q7XZE6	37.0	37.0		
O64437	35.0	35.0		
Q7XZE6	35.0	35.0		
B6SBM1	35.0	35.0		
B6SBM2	35.0	35.0		
F1CYZ5	40.0	40.0		
Q07973	37.0	37.0		
A0A1C9U5X5	30.0	30.0		
P29848	37.0	37.0		
A0R211	37.0	37.0		
P9WMW5	37.0	37.0		
P0AC78	37.0	37.0		
Q41233	23.0	23.0		
P08311	25.0	25.0		
Q9SPP9	30.0	30.0		
Q9SPP9	28.0	28.0		
O15121	37.0	37.0		
D7UT17	55.0	55.0		
A9NG65	40.0	40.0		
O06961	25.0	25.0		
Q6ITC6	60.0	60.0		
Q6ITC6	37.0	37.0		
Q6ITC6	37.0	37.0		
Q9AR86	40.0	40.0		
A0PFK2	30.0	30.0		
A0A0M3VGH5	30.0	30.0		
Q9NWM0	37.0	37.0		
A5U2B7	37.0	37.0		
P0A7J0	37.0	37.0		
P66032	37.0	37.0		
Q5A3V6	37.0	37.0		
Q9KKP2	37.0	37.0		
P47924	37.0	37.0		
Q6NLQ7	37.0	37.0		
Q9BXR0	37.0	37.0		
A0A0B4KYE1	25.0	25.0		
W8NQ72	20.0	20.0		
W8NQ72	22.0	22.0		
A0A0M4J2R3	30.0	30.0		
A0A0M5K823	30.0	30.0		
Q485S0	30.0	30.0		
Q9XGN4	30.0	30.0		
Q9XGN3	30.0	30.0		
O22893	30.0	30.0		
Q947G8	30.0	30.0		
Q9FXB2	30.0	30.0		
B6UYJ2	30.0	30.0		
O80518	30.0	30.0		
A0A0S2I591	25.0	25.0		
A0A0S2I5F8	25.0	25.0		
A0A1D5VHV8	30.0	30.0		
A0A1D5YL35	30.0	30.0		
Q8KN11	37.0	37.0		
A4I213	37.0	37.0		
E9BLE1	37.0	37.0		
Q9RP48	37.0	37.0		
F0NEW7	60.0	60.0		
P22936	25.0	25.0		
P0AB83	25.0	25.0		
Q9ZJ98	30.0	30.0		
O15922	37.0	37.0		
P23196	37.0	37.0		
P22936	37.0	37.0		
P9WQ13	60.0	60.0		
Q84JH5	37.0	37.0		
Q941T9	37.0	37.0		
P07874	37.0	37.0		
Q6Z9A3	37.0	37.0		
Q4U3E8	30.0	30.0		
Q8ZXM4	95.0	95.0		
M9XB82	60.0	70.0		
F7J5X9	25.0	25.0		
Q4K423	25.0	25.0		
P43099	37.0	50.0		
P11926	37.0	37.0		
P00860	37.0	37.0		
P09057	37.0	37.0		
Q58P26	37.0	37.0		
A4Q8H0	37.0	37.0		
P27116	37.0	37.0		
P08432	37.0	37.0		
G8ZFZ3	85.0	85.0		
B2MU09	37.0	37.0		
Q9L9I7	37.0	37.0		
P31939	37.0	37.0		
Q5JD29	70.0	70.0		
O28464	60.0	60.0		
Q4A6S8	30.0	30.0		
P76395	30.0	37.0		
Q8X270	80.0	80.0		
D5HRC1	25.0	25.0		
Q28653	32.0	32.0		
Q8KY51	37.0	37.0		
O15920	37.0	40.0		
Q9U493	38.0	38.0		
Q4JB88	70.0	70.0		
Q4JAD1	70.0	70.0		
G4V4S8	25.0	25.0		
P96156	35.0	37.0		
Q9U6H7	37.0	37.0		
Q8IBI4	37.0	37.0		
D2KWC2	22.0	22.0		
Q7M4I4	30.0	30.0		
D8UUL2	30.0	30.0		
D3RXI4	85.0	85.0		
A4PIB0	25.0	25.0		
Q5FTU6	25.0	25.0		
A0A2H4PJM1	35.0	35.0		
A0A2H4PJM2	35.0	35.0		
A0A2H4PJM7	35.0	35.0		
Q53U15	30.0	30.0		
M1V9Q0	30.0	30.0		
F8TW82	25.0	25.0		
F8TW83	25.0	25.0		
C1I210	25.0	25.0		
C1I209	25.0	25.0		
P0A006	37.0	37.0		
P0A006	37.0	37.0		
Q88B90	37.0	37.0		
P54471	37.0	37.0		
A0A1X9Y2Y6	37.0	37.0		
Q9UBP0	37.0	37.0		
Q0GMU2	35.0	35.0		
Q4TZQ3	22.0	22.0		
A8QDF0	30.0	30.0		
A8PUY5	30.0	30.0		
A8PUY1	30.0	30.0		
A8QCW4	30.0	30.0		
Q9KAN9	60.0	60.0		
A0A0E3GVY6	60.0	60.0		
G3CRD1	50.0	50.0		
Q1XGK8	25.0	25.0		
Q06241	37.0	37.0		
Q8NE62	37.0	37.0		
C7B608	37.0	37.0		
P05093	37.0	37.0		
A6P663	25.0	25.0		
L7T8Y9	60.0	60.0		
S5FMM4	40.0	40.0		
Q88Q83	40.0	40.0		
P80702	25.0	25.0		
Q04828	25.0	25.0		
P23457	37.0	37.0		
Q04828	37.0	37.0		
O58389	65.0	65.0		
P07913	39.0	39.0		
Q9GZT9	37.0	37.0		
Q9H6Z9	37.0	37.0		
Q9GZT9	25.0	25.0		
Q9H6Z9	25.0	25.0		
Q96KS0	25.0	25.0		
D4Q9Z5	37.0	37.0		
A0A076N4W8	37.0	37.0		
P15121	25.0	25.0		
P16116	25.0	25.0		
Q5FYA7	37.0	37.0		
P08394	37.0	37.0		
P07648	37.0	37.0		
P04993	37.0	37.0		
Q5KR05	40.0	40.0		
Q9I6J9	28.0	28.0		
Q208R5	30.0	30.0		
Q4DMS3	28.0	28.0		
P0CS93	23.0	23.0		
A0A089QAB6	35.0	35.0		
P0CS93	25.0	25.0		
P0CS93	25.0	25.0		
V5NQ89	40.0	40.0		
P0CS93	30.0	30.0		
A0A0U1YLU5	30.0	30.0		
Q04507	30.0	30.0		
Q04508	30.0	30.0		
O95396	25.0	25.0		
D3Y5N8	30.0	30.0		
A0A109P632	30.0	30.0		
C5MR71	40.0	50.0		
Q0P7I5	24.0	24.0		
L7QHV5	42.0	42.0		
P08263	20.0	20.0		
A0A023I760	35.0	35.0		
B6RB00	30.0	40.0		
B6RB01	20.0	45.0		
P12653	30.0	37.0		
A6MN06	37.0	37.0		
Q0ZS46	37.0	37.0		
A0A290DQ41	37.0	37.0		
A0A290DQJ2	40.0	40.0		
A7LFK0	25.0	25.0		
Q9H4Y5	25.0	25.0		
A7LFK1	25.0	25.0		
D3U1A5	25.0	25.0		
Q6J1M5	25.0	25.0		
Q0ZS46	25.0	25.0		
D3YLT8	25.0	25.0		
P30711	30.0	30.0		
O49235	30.0	30.0		
Q4ACU7	30.0	30.0		
P51781	30.0	30.0		
Q9ER35	30.0	30.0		
Q9H479	30.0	30.0		
Q9H479	37.0	37.0		
Q9H479	25.0	25.0		
Q9SIE1	25.0	25.0		
Q02635	30.0	30.0		
B8QHP1	25.0	30.0		
B8QHP5	30.0	30.0		
B8QHP3	30.0	30.0		
Q02928	37.0	37.0		
A0R2E2	40.0	40.0		
A2R1N3	37.0	37.0		
Q4WYG3	37.0	37.0		
Q75PK6	40.0	40.0		
Q8W3J0	40.0	40.0		
Q54764	37.0	37.0		
A0A191T893	37.0	37.0		
B2J1M1	37.0	37.0		
Q7V6D4	37.0	37.0		
A0A191T887	37.0	37.0		
Q7V6D4	22.0	22.0		
Q54764	22.0	22.0		
Q7V6D4	25.0	25.0		
B2J1M1	5.0	5.0		
Q02127	22.0	22.0		
O51799	25.0	25.0		
P19805	60.0	60.0		
O59925	37.0	37.0		
A8YPP2	45.0	45.0		
A8YPP3	45.0	45.0		
G0XZD8	40.0	40.0		
A0A0S1X9V3	70.0	90.0		
A0A0K2SRV3	37.0	37.0		
A0A0K2SQX4	37.0	37.0		
A0A0K2SQX3	37.0	37.0		
A0A0K2SQZ9	37.0	37.0		
A0A1Q2U3E4	37.0	37.0		
Q9CID5	35.0	35.0		
P36107	30.0	30.0		
O34788	30.0	30.0		
A0A223LRZ7	30.0	30.0		
Q9HWM8	30.0	30.0		
E7EKB8	22.0	22.0		
F1T242	85.0	85.0		
A0A0F6FX23	35.0	35.0		
A0A0E4A9D6	45.0	45.0		
A0A0E4A9D6	55.0	55.0		
A0A075BZ18	50.0	50.0		
A0A0F6FX23	50.0	50.0		
O34788	40.0	40.0		
A0A7G4NVP2	35.0	45.0		
A0A7G4NVP1	35.0	45.0		
Q8E372	30.0	30.0		
C6Y1N7	30.0	30.0		
C6XY24	30.0	30.0		
C6Y0D8	30.0	30.0		
Q8DR77	30.0	30.0		
Q9A0T3	30.0	30.0		
Q8E372	37.0	37.0		
Q9A0T3	37.0	37.0		
Q8DR77	37.0	37.0		
A0A346FEE6	30.0	30.0		
C3PTS7	30.0	30.0		
A0A346FEE5	30.0	30.0		
D1L8A9	30.0	30.0		
C3PTS8	30.0	30.0		
A0A144QFN1	37.0	37.0		
A0B8F1	55.0	55.0		
Q6EMJ3	38.0	38.0		
Q2I0L7	65.0	65.0		
P19358	37.0	37.0		
Q96553	37.0	37.0		
Q96551	37.0	37.0		
Q96552	37.0	37.0		
Q96553	37.0	45.0		
Q96551	37.0	45.0		
Q96552	37.0	45.0		
Q58605	58.0	58.0		
P19358	35.0	35.0		
P26817	30.0	30.0		
P21146	30.0	30.0		
P26819	30.0	30.0		
P25098	20.0	20.0		
P12931	37.0	37.0		
A1A5H8	25.0	25.0		
P12931	30.0	30.0		
P58764	22.0	22.0		
C5NU54	55.0	55.0		
Q03084	37.0	37.0		
Q5SRI9	37.0	37.0		
E3VWI3	30.0	30.0		
Q9FS35	30.0	30.0		
Q6YLS3	30.0	30.0		
Q6J210	30.0	30.0		
Q9FPN3	30.0	30.0		
Q9FPN4	30.0	30.0		
Q76LL4	30.0	30.0		
Q84NG3	30.0	30.0		
Q5EWY2	30.0	30.0		
P48418	30.0	30.0		
Q8LP20	30.0	30.0		
Q304Q5	30.0	30.0		
P37120	30.0	30.0		
Q52YL8	30.0	30.0		
Q304Q4	30.0	30.0		
D3W9H7	27.0	27.0		
Q9TZN8	30.0	30.0		
O24297	25.0	25.0		
Q9Z1B3	37.0	37.0		
P10687	37.0	37.0		
Q9NQ66	37.0	37.0		
Q8K4D7	37.0	37.0		
Q96GD0	37.0	37.0		
O60341	25.0	25.0		
O60341	22.0	22.0		
Q10135	37.0	37.0		
Q9Y4C1	37.0	37.0		
Q8VYB9	37.0	37.0		
Q9Y802	37.0	37.0		
O60341	37.0	37.0		
O43593	37.0	37.0		
P32528	37.0	37.0		
Q9HZQ8	50.0	50.0		
B8D484	50.0	50.0		
Q0KKA6	35.0	35.0		
C6FWG9	35.0	35.0		
G4VFK1	37.0	37.0		
Q4A9M4	37.0	37.0		
P28838	37.0	37.0		
C5NSV0	37.0	37.0		
P68767	37.0	37.0		
A0A060A630	37.0	37.0		
Q7KF27	37.0	37.0		
P00727	37.0	37.0		
Q8GZD8	37.0	37.0		
Q6P179	37.0	37.0		
Q10712	37.0	37.0		
Q9GQ37	37.0	37.0		
P91803	37.0	37.0		
Q95V75	37.0	37.0		
Q95V76	37.0	37.0		
G4LVV4	37.0	37.0		
Q9RF52	37.0	37.0		
Q4DZJ3	37.0	37.0		
Q4DZJ3	60.0	60.0		
O32106	60.0	60.0		
P00727	25.0	25.0		
O59196	100.0	100.0		
C6FWG9	20.0	20.0		
C6FWH0	20.0	20.0		
Q9WXP9	90.0	90.0		
Q9H773	25.0	25.0		
Q9QY93	60.0	60.0		
P72156	25.0	25.0		
P00751	37.0	37.0		
Q51507	25.0	25.0		
Q6NAM1	30.0	30.0		
Q10739	37.0	37.0		
P53690	37.0	37.0		
O16025	22.0	22.0		
Q9R0C5	37.0	37.0		
Q8IXK2	37.0	37.0		
Q8MVS5	37.0	37.0		
Q10472	37.0	37.0		
Q925R7	37.0	37.0		
O60476	40.0	40.0		
Q9NR34	35.0	35.0		
D5KB61	30.0	30.0		
C0P9J6	37.0	37.0		
G5DDC2	37.0	37.0		
C6KEM4	37.0	37.0		
B6ECN9	37.0	37.0		
A0A1P8VFW6	30.0	30.0		
Q8VWZ1	30.0	30.0		
Q93YB2	30.0	30.0		
A0A1P8VFW8	30.0	30.0		
Q9STS1	22.0	22.0		
Q9S795	22.0	22.0		
Q5V9S2	37.0	37.0		
Q09327	30.0	30.0		
D4P8C6	35.0	35.0		
O58925	90.0	90.0		
Q8WZD7	90.0	90.0		
Q9X273	90.0	90.0		
Q9RGE6	42.0	42.0		
O65987	42.0	42.0		
Q9LAJ2	42.0	42.0		
A7HLZ2	79.8	79.8		
Q9LCC5	40.0	40.0		
A0A0K2GVV7	40.0	40.0		
Q83XK5	40.0	40.0		
P37651	40.0	40.0		
A0A0M4FQ56	40.0	40.0		
B5BNY1	60.0	60.0		
Q6BCM1	60.0	60.0		
A0A0C5H8Q7	60.0	60.0		
A0A0N7E7X2	60.0	60.0		
Q3ZMA8	60.0	60.0		
Q1K5M0	60.0	60.0		
A0A291I5R3	60.0	60.0		
Q9AJS0	60.0	60.0		
B3GQ73	60.0	60.0		
I7L8N7	60.0	60.0		
A0A1W6R2C1	60.0	60.0		
Q6BCL3	60.0	60.0		
A8CYP6	65.0	65.0		
Q9AJS0	65.0	65.0		
Q75UV6	50.0	50.0		
A8CYP6	50.0	50.0		
O58925	50.0	50.0		
X5DTB0	50.0	50.0		
X5DQW0	50.0	50.0		
A8D0T0	50.0	50.0		
A0A0N9GZK8	50.0	50.0		
X5CIW4	50.0	50.0		
Q8J0K7	50.0	50.0		
Q8J0K6	50.0	50.0		
A7KME9	50.0	50.0		
U6A8H3	45.0	45.0		
Q46002	45.0	45.0		
O58925	100.0	100.0		
Q9V2T0	100.0	100.0		
G0RB67	81.0	81.0		
G0RB67	64.0	64.0		
A0A0F7YYA5	90.0	95.0		
D4P8C6	55.0	55.0		
Q0CFW4	55.0	55.0		
Q5DIE3	55.0	55.0		
F4YTG7	37.0	37.0		
A0A0U2D6P6	37.0	37.0		
Q9AQF4	37.0	37.0		
A4UU22	40.0	50.0		
A8CYP6	70.0	70.0		
Q8J0K8	70.0	70.0		
B8DZM3	70.0	70.0		
O74705	70.0	70.0		
A7UGD9	70.0	70.0		
B3Y002	70.0	70.0		
W8PF21	70.0	70.0		
A0A0F7Q1T8	70.0	70.0		
O58925	80.0	80.0		
E7FHY8	80.0	80.0		
A0A0F7TAS1	80.0	80.0		
D4PEB3	80.0	80.0		
G4FFR3	85.0	85.0		
O58925	85.0	85.0		
Q9V2T0	85.0	85.0		
P10474	85.0	85.0		
O58925	97.0	97.0		
Q50497	65.0	65.0		
Q50497	30.0	30.0		
B1A7S3	37.0	37.0		
Q9Y763	30.0	30.0		
Q5EI63	25.0	25.0		
A1B9E3	25.0	25.0		
P09871	37.0	37.0		
Q9C9D0	37.0	37.0		
Q9C9C9	37.0	37.0		
Q9FZ80	37.0	37.0		
D3YZG8	30.0	30.0		
D3ZUA0	30.0	30.0		
Q9QUI0	30.0	30.0		
Q91VL8	30.0	30.0		
P60763	25.0	25.0		
P61586	22.0	22.0		
P01112	22.0	22.0		
P01116	22.0	22.0		
P61006	10.0	10.0		
Q15382	37.0	37.0		
P54225	30.0	30.0		
B8H1Z0	30.0	30.0		
D9J009	45.0	45.0		
V9I378	50.0	50.0		
H0VXN6	37.0	37.0		
P21980	37.0	37.0		
F1M4T7	37.0	37.0		
Q8BM11	37.0	37.0		
P21981	37.0	37.0		
A0A291LTQ0	40.0	40.0		
Q8GR90	40.0	40.0		
Q8GR90	45.4	45.4		
W5WHY8	37.0	42.0		
P00488	30.0	30.0		
O95932	30.0	30.0		
P22735	30.0	30.0		
H0VXN6	30.0	30.0		
Q08188	30.0	30.0		
P21980	30.0	30.0		
P21981	30.0	30.0		
Q8ZKQ6	22.0	22.0		
O87871	37.0	37.0		
Q58517	37.0	37.0		
P97612	37.0	37.0		
O00519	37.0	37.0		
P97612	22.0	22.0		
P97612	25.0	25.0		
O00519	25.0	25.0		
O24496	25.0	25.0		
Q581U6	25.0	25.0		
Q6KF36	25.0	25.0		
A7LFP5	37.0	37.0		
G9FRD7	25.0	25.0		
O15270	37.0	37.0		
O15269	37.0	37.0		
E2RKV3	37.0	37.0		
Q93UV0	37.0	37.0		
O15269	25.0	25.0		
O15270	25.0	25.0		
Q93UV0	25.0	25.0		
Q79EM8	45.0	45.0		
A0A1P8VFW6	30.0	30.0		
Q9HTJ1	30.0	30.0		
Q6BDA4	25.0	25.0		
Q6BDA3	25.0	25.0		
Q6BD90	25.0	25.0		
Q6BD88	25.0	25.0		
Q6BD91	25.0	25.0		
Q6BD86	25.0	25.0		
Q6BD95	25.0	25.0		
A0A6M5K8J2	25.0	25.0		
Q6BD93	25.0	25.0		
Q6BD99	25.0	25.0		
O43175	25.0	25.0		
P0A9T0	25.0	25.0		
P9WNX3	25.0	25.0		
G0T3B3	30.0	30.0		
P23930	25.0	25.0		
P23930	37.0	37.0		
A0A090B6R9	37.0	37.0		
Q6FF00	37.0	37.0		
S5YEK5	22.0	22.0		
S5YYL9	22.0	30.0		
S5Y7P9	22.0	30.0		
P0A853	22.0	22.0		
P28796	25.0	25.0		
P0A853	25.0	25.0		
Q6LP64	30.0	30.0		
Q84MD8	30.0	30.0		
P0A0A5	37.0	37.0		
Q76EQ0	37.0	37.0		
Q9QZX7	37.0	37.0		
Q9GZT4	37.0	37.0		
Q2PGG3	37.0	37.0		
A5HUN0	37.0	37.0		
Q2V0H1	95.0	95.0		
Q7XSN8	35.0	35.0		
F7ZG00	30.0	30.0		
Q9QZX7	30.0	30.0		
A0A0U5AKI6	30.0	30.0		
Q93968	30.0	30.0		
O59601	60.0	60.0		
O59601	80.0	85.0		
Q9LBW5	30.0	30.0		
Q9HK44	60.0	60.0		
C9V492	30.0	30.0		
Q4F895	47.5	47.5		
P30837	25.0	25.0		
P05091	25.0	25.0		
Q72KD3	50.0	50.0		
P17584	50.0	50.0		
Q03V58	25.0	25.0		
Q48534	25.0	25.0		
P17584	25.0	25.0		
A5HMI0	28.0	28.0		
A5HMH9	28.0	28.0		
A5HMH8	28.0	28.0		
A5HMI1	28.0	28.0		
A5HMH6	28.0	28.0		
A5HMH7	28.0	28.0		
Q5CAF4	30.0	30.0		
Q8EJW3	25.0	37.0		
E6UBR9	45.0	45.0		
E6UBR9	37.0	37.0		
B1HX72	37.0	37.0		
I3DTP7	37.0	37.0		
I3DX19	37.0	37.0		
I3DVX6	37.0	37.0		
I3E2P9	37.0	37.0		
I3DTM5	37.0	37.0		
D7WPP7	37.0	37.0		
I3E949	37.0	37.0		
I3DTM5	30.0	30.0		
I3E2P9	30.0	30.0		
F8GNE5	30.0	30.0		
S0ENM8	28.0	28.0		
P55301	65.0	65.0		
Q49610	90.0	90.0		
Q76M73	85.0	85.0		
Q8U022	50.0	50.0		
Q8U1G2	50.0	50.0		
Q5JFG7	50.0	50.0		
Q76M73	50.0	50.0		
O59089	50.0	50.0		
Q5JFG2	50.0	50.0		
O59445	50.0	50.0		
O43272	37.0	37.0		
Q9WU79	37.0	37.0		
Q4CVA1	37.0	37.0		
P09546	25.0	25.0		
Q72IB8	25.0	25.0		
P0A434	25.0	37.0		
P0A434	30.0	30.0		
A0A077JBW9	30.0	30.0		
Q9ALW1	30.0	30.0		
Q93LD7	37.0	37.0		
P37669	37.0	37.0		
Q68FP2	37.0	37.0		
Q5UB52	37.0	37.0		
P0A434	60.0	60.0		
Q15166	25.0	25.0		
P0A434	25.0	25.0		
P9WHN9	25.0	25.0		
A0A077JBW9	25.0	30.0		
B5BLW5	94.0	94.0		
P27170	35.0	35.0		
Q15738	30.0	30.0		
P53199	30.0	30.0		
P18031	37.0	37.0		
Q4QEZ7	37.0	37.0		
P24666	37.0	37.0		
A0A0A1EI83	37.0	37.0		
Q8X270	80.0	80.0		
A1X864	70.0	70.0		
Q75T82	30.0	30.0		
P9WIA1	30.0	30.0		
P53965	30.0	30.0		
P18031	25.0	25.0		
P18031	22.0	22.0		
P17706	22.0	22.0		
Q15256	22.0	22.0		
P29350	22.0	22.0		
P23468	22.0	22.0		
A0A143T1M7	37.0	37.0		
P37349	30.0	30.0		
O28028	50.0	50.0		
P9WP79	37.0	37.0		
A0A0H4U599	30.0	30.0		
P75966	37.0	37.0		
P70881	60.0	60.0		
Q754M0	30.0	30.0		
P50076	37.0	37.0		
Q6WE15	30.0	35.0		
Q6WE15	35.0	35.0		
Q9STX2	40.0	40.0		
Q6PQJ9	40.0	40.0		
Q078S6	45.0	45.0		
P51857	37.0	37.0		
A0A387K406	25.0	25.0		
Q8K2C8	23.0	23.0		
Q8C0N2	23.0	23.0		
Q14DK4	20.0	20.0		
P9WI59	37.0	37.0		
Q8C0N2	37.0	37.0		
A0A2K3E3Z9	37.0	37.0		
Q8GWG0	22.0	22.0		
Q89ZI2	37.0	37.0		
Q9EQQ9	37.0	37.0		
A0A0A7HLG5	40.0	40.0		
B0EXJ8	30.0	30.0		
P14902	22.0	22.0		
F5H5G0	22.0	22.0		
Q6ZQW0	25.0	25.0		
P14902	25.0	25.0		
P28776	37.0	37.0		
P14902	37.0	37.0		
A2BD60	37.0	37.0		
A7SDW8	37.0	37.0		
Q8R0V5	37.0	37.0		
Q6F3I3	37.0	37.0		
B0V1K8	37.0	37.0		
A9UVU0	37.0	37.0		
C3Y9Y8	37.0	37.0		
W4ZK80	37.0	37.0		
Q9Y5Y6	37.0	37.0		
Q8IU80	37.0	37.0		
Q9Y5Y6	25.0	25.0		
Q9J0W2	30.0	30.0		
Q3C1A6	60.0	60.0		
Q96XP0	60.0	60.0		
Q97U30	60.0	60.0		
Q96XP0	85.0	85.0		
Q3C1A6	22.0	22.0		
Q3C1A6	23.0	23.0		
Q2HQR7	25.0	25.0		
Q2HQR4	25.0	25.0		
Q2HQR6	25.0	25.0		
Q2HQS4	25.0	25.0		
Q2HQR5	25.0	25.0		
Q2HQS3	25.0	25.0		
Q2HQR9	25.0	25.0		
Q2HQS1	25.0	25.0		
Q59931	25.0	25.0		
Q2HQS0	25.0	25.0		
Q2HQR8	25.0	25.0		
Q2HQR3	25.0	25.0		
Q9ZT48	30.0	30.0		
Q9Z2A5	37.0	37.0		
A4YEG2	75.0	75.0		
A4YEG2	73.0	73.0		
Q91F54	8.0	8.0		
A7KS54	30.0	30.0		
Q9K498	30.0	30.0		
Q82IV1	30.0	30.0		
Q8NRQ7	30.0	30.0		
P35610	37.0	37.0		
O75908	37.0	37.0		
P53629	37.0	37.0		
Q61263	37.0	37.0		
P48567	37.0	37.0		
P60340	37.0	37.0		
Q6JE91	37.0	37.0		
P23687	37.0	37.0		
A2QR21	37.0	37.0		
P48147	37.0	37.0		
Q9ZNM8	43.0	43.0		
Q9X6R4	34.0	34.0		
Q6HA27	25.0	25.0		
Q46920	37.0	37.0		
A8YZR7	20.0	20.0		
O35000	37.0	37.0		
P0A759	37.0	37.0		
P0A759	30.0	30.0		
P46926	30.0	30.0		
A0QZ42	23.0	23.0		
P9WNU7	25.0	25.0		
A0QZ42	30.0	30.0		
P9WNU7	30.0	30.0		
Q8NQE1	30.0	30.0		
A8FAG9	80.0	80.0		
P07788	80.0	80.0		
Q65MU7	80.0	80.0		
Q9UVY4	80.0	80.0		
A8FAG9	30.0	60.0		
Q12737	30.0	60.0		
Q12737	40.0	40.0		
A8FAG9	37.0	37.0		
Q6ZXJ1	20.0	20.0		
F2XG10	30.0	30.0		
C3W7W0	30.0	30.0		
Q8GI14	35.0	45.0		
Q8GI16	30.0	30.0		
P13716	37.0	37.0		
Q9HBK9	37.0	37.0		
Q8VHT6	37.0	37.0		
U2ZU49	37.0	37.0		
G1UHW5	37.0	37.0		
Q9L9D7	30.0	30.0		
O00748	37.0	37.0		
Q9L9D7	37.0	37.0		
F4ZCI3	24.0	24.0		
A0A076L6G6	22.0	22.0		
A5LH94	40.0	40.0		
Q977U6	60.0	60.0		
A5LH94	25.0	25.0		
P24295	25.0	25.0		
A1A048	40.0	40.0		
A0A0S2UQQ5	40.0	40.0		
Q9KB30	40.0	40.0		
Q8KBL0	35.0	35.0		
G2LJR9	35.0	35.0		
A0A1D8D5T2	35.0	35.0		
Q9HTZ1	37.0	37.0		
A4YI89	65.0	65.0		
P0AB85	37.0	37.0		
A5F5Y3	37.0	37.0		
O83774	37.0	37.0		
P0AB85	30.0	30.0		
A0A0F4FI39	22.0	22.0		
Q9I3T5	30.0	30.0		
Q9I6H0	30.0	30.0		
Q48935	25.0	25.0		
Q5W9R9	25.0	25.0		
Q08IT1	30.0	30.0		
Q08IT1	25.0	25.0		
Q8GXX0	25.0	25.0		
O08841	37.0	37.0		
Q8GXX0	9.0	13.0		
P10378	25.0	25.0		
A5HKK6	65.0	65.0		
Q91ZP3	30.0	30.0		
Q14693	30.0	30.0		
Q8NEB5	37.0	37.0		
A0A0A7H9C0	37.0	37.0		
A0A0A7H6F4	37.0	37.0		
A0A0A7H9U0	37.0	37.0		
Q5VZY2	37.0	37.0		
O14717	37.0	37.0		
Q8TEA1	37.0	37.0		
O13935	30.0	30.0		
P38205	30.0	30.0		
Q9HGQ2	30.0	30.0		
Q9Y3D2	37.0	37.0		
P0A746	37.0	37.0		
P14930	37.0	37.0		
B3TKC8	30.0	30.0		
S5VDV0	30.0	30.0		
D3UAG5	30.0	30.0		
Q66WM4	37.0	37.0		
P25081	22.0	22.0		
U6NHS3	22.0	22.0		
U6NJF1	22.0	22.0		
Q64649	30.0	30.0		
P18688	37.0	37.0		
P12798	37.0	37.0		
P18688	40.0	40.0		
P12798	40.0	40.0		
P18688	25.0	25.0		
P12798	25.0	25.0		
P18688	25.0	37.0		
P12798	25.0	37.0		
Q939D2	37.0	37.0		
O28050	70.0	70.0		
O28050	80.0	80.0		
A0A143G976	40.0	40.0		
Q84FR6	40.0	40.0		
Q6TTR0	45.0	45.0		
Q9I676	25.0	25.0		
F1NQP1	37.0	37.0		
A0A1D5NU03	37.0	37.0		
A5LHX0	25.0	30.0		
A8QYL0	25.0	30.0		
A5LHX0	20.0	25.0		
Q9S3U8	22.0	22.0		
Q57609	70.0	70.0		
D0CY07	60.0	60.0		
N8X9V6	60.0	60.0		
O00105	25.0	25.0		
D4P095	25.0	25.0		
Q75SP7	45.0	45.0		
C1DSW3	37.0	37.0		
Q9AEP4	37.0	37.0		
P36999	37.0	37.0		
A4VMZ0	37.0	37.0		
Q48F48	37.0	37.0		
Q141Z6	30.0	30.0		
P0AC33	37.0	37.0		
